id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
16433,Female,23,1,32.0,0,< 1 Year,Yes,24895.0,152.0,295,0
16434,Male,23,1,45.0,0,< 1 Year,Yes,27402.0,152.0,282,0
16435,Male,25,1,28.0,0,< 1 Year,Yes,41852.0,152.0,10,0
16436,Female,51,1,41.0,1,1-2 Year,No,44062.0,124.0,79,0
16437,Female,61,1,31.0,0,1-2 Year,No,2630.0,152.0,190,0
16438,Female,53,1,8.0,1,1-2 Year,No,49121.0,124.0,184,0
16439,Female,38,1,28.0,0,1-2 Year,No,2630.0,154.0,38,0
16440,Female,26,1,15.0,1,< 1 Year,No,32721.0,152.0,247,0
16441,Male,43,1,17.0,0,1-2 Year,Yes,28691.0,124.0,226,1
16442,Male,25,1,15.0,1,< 1 Year,No,38952.0,152.0,286,0
16443,Male,20,1,30.0,1,< 1 Year,No,41918.0,160.0,175,0
16444,Female,30,1,28.0,0,< 1 Year,Yes,28223.0,124.0,260,1
16445,Female,22,1,43.0,1,< 1 Year,No,29834.0,152.0,59,0
16446,Female,22,1,46.0,1,< 1 Year,No,40450.0,152.0,295,0
16447,Male,27,1,41.0,1,< 1 Year,No,37627.0,152.0,110,0
16448,Male,46,1,8.0,0,1-2 Year,Yes,58849.0,7.0,76,0
16449,Male,21,1,11.0,0,1-2 Year,Yes,2630.0,156.0,38,0
16450,Male,26,1,10.0,0,< 1 Year,Yes,35459.0,152.0,259,0
16451,Male,58,1,28.0,0,1-2 Year,Yes,30820.0,26.0,278,1
16452,Female,22,1,30.0,1,< 1 Year,No,27908.0,152.0,273,0
16453,Male,49,1,36.0,0,1-2 Year,No,33356.0,124.0,249,0
16454,Female,26,1,30.0,1,< 1 Year,No,27792.0,152.0,65,0
16455,Male,42,1,17.0,0,> 2 Years,Yes,41679.0,29.0,11,0
16456,Male,54,1,25.0,0,1-2 Year,Yes,2630.0,26.0,238,0
16457,Female,40,1,28.0,0,1-2 Year,Yes,46121.0,124.0,149,0
16458,Female,23,1,28.0,0,< 1 Year,Yes,216660.0,26.0,16,0
16459,Male,64,1,7.0,0,> 2 Years,Yes,2630.0,26.0,76,0
16460,Female,61,1,28.0,0,1-2 Year,Yes,44572.0,163.0,161,0
16461,Female,40,1,28.0,1,1-2 Year,No,24525.0,29.0,259,0
16462,Female,43,1,36.0,0,1-2 Year,Yes,34026.0,26.0,229,0
16463,Female,22,1,28.0,1,< 1 Year,No,2630.0,160.0,101,0
16464,Female,30,1,45.0,0,< 1 Year,Yes,35465.0,151.0,172,0
16465,Female,25,1,15.0,0,< 1 Year,Yes,25426.0,160.0,93,0
16466,Female,38,0,28.0,1,1-2 Year,No,36052.0,61.0,65,0
16467,Female,20,1,8.0,0,< 1 Year,Yes,57021.0,160.0,98,0
16468,Male,54,1,28.0,0,1-2 Year,Yes,2630.0,26.0,210,0
16469,Male,25,1,13.0,0,< 1 Year,No,24161.0,152.0,179,0
16470,Male,65,1,11.0,0,1-2 Year,Yes,2630.0,26.0,76,0
16471,Male,22,1,25.0,1,< 1 Year,No,30638.0,152.0,126,0
16472,Male,37,1,28.0,1,1-2 Year,No,44776.0,124.0,251,0
16473,Female,23,1,41.0,1,< 1 Year,No,46787.0,152.0,99,0
16474,Female,26,1,4.0,1,< 1 Year,No,40215.0,152.0,23,0
16475,Male,37,1,9.0,0,1-2 Year,Yes,2630.0,163.0,23,1
16476,Male,21,1,46.0,1,< 1 Year,No,33112.0,160.0,243,0
16477,Male,22,1,30.0,1,< 1 Year,No,29608.0,152.0,262,0
16478,Female,20,1,35.0,1,< 1 Year,No,27591.0,160.0,104,0
16479,Female,35,1,30.0,1,1-2 Year,No,19765.0,152.0,156,0
16480,Male,57,1,46.0,1,1-2 Year,Yes,43640.0,124.0,137,0
16481,Female,25,1,28.0,0,< 1 Year,Yes,29385.0,26.0,183,0
16482,Male,23,1,29.0,0,< 1 Year,Yes,2630.0,160.0,99,0
16483,Male,47,1,10.0,0,1-2 Year,Yes,22159.0,124.0,107,0
16484,Female,24,1,14.0,1,< 1 Year,No,16978.0,152.0,107,0
16485,Male,57,1,8.0,0,1-2 Year,Yes,2630.0,124.0,57,0
16486,Female,24,1,6.0,1,< 1 Year,No,35545.0,152.0,162,0
16487,Male,32,1,28.0,0,1-2 Year,No,32126.0,124.0,165,0
16488,Female,43,1,32.0,0,1-2 Year,Yes,31945.0,152.0,224,0
16489,Male,24,1,14.0,1,< 1 Year,No,27599.0,152.0,133,0
16490,Female,20,1,30.0,1,< 1 Year,No,22779.0,160.0,44,0
16491,Male,64,1,50.0,1,1-2 Year,No,42527.0,18.0,34,0
16492,Male,53,1,28.0,0,1-2 Year,Yes,35252.0,52.0,10,0
16493,Female,47,1,28.0,0,> 2 Years,Yes,59767.0,26.0,136,1
16494,Female,24,1,28.0,1,1-2 Year,Yes,26887.0,124.0,116,0
16495,Male,69,1,19.0,0,1-2 Year,Yes,2630.0,26.0,115,0
16496,Male,25,1,13.0,1,< 1 Year,No,24947.0,152.0,102,0
16497,Male,52,1,28.0,0,1-2 Year,Yes,27222.0,124.0,114,0
16498,Male,50,1,50.0,1,1-2 Year,No,36100.0,124.0,116,0
16499,Male,46,1,7.0,1,1-2 Year,No,32984.0,124.0,136,0
16500,Female,40,1,46.0,0,1-2 Year,No,26152.0,124.0,187,0
16501,Male,22,1,8.0,0,< 1 Year,Yes,2630.0,152.0,56,0
16502,Female,25,1,37.0,1,< 1 Year,No,32361.0,152.0,34,0
16503,Male,55,1,3.0,0,1-2 Year,Yes,26316.0,119.0,142,0
16504,Female,24,1,35.0,1,< 1 Year,No,39175.0,152.0,253,0
16505,Female,56,1,28.0,1,1-2 Year,No,26352.0,26.0,64,0
16506,Male,48,1,28.0,0,1-2 Year,Yes,33698.0,13.0,261,0
16507,Male,26,1,46.0,0,< 1 Year,No,29584.0,152.0,141,0
16508,Female,28,1,8.0,1,< 1 Year,No,31825.0,152.0,44,0
16509,Female,42,1,14.0,1,1-2 Year,No,2630.0,31.0,284,0
16510,Female,40,1,28.0,0,1-2 Year,No,30564.0,32.0,161,0
16511,Male,67,1,52.0,0,> 2 Years,Yes,36946.0,26.0,173,1
16512,Female,49,1,11.0,0,> 2 Years,Yes,43785.0,26.0,165,1
16513,Female,64,1,28.0,0,1-2 Year,Yes,33891.0,26.0,263,0
16514,Male,25,1,2.0,1,< 1 Year,No,23777.0,152.0,145,0
16515,Male,69,1,28.0,1,1-2 Year,No,38277.0,26.0,82,0
16516,Male,50,1,46.0,0,1-2 Year,Yes,32811.0,11.0,71,0
16517,Male,60,1,46.0,0,1-2 Year,Yes,32215.0,124.0,280,0
16518,Female,58,1,28.0,1,1-2 Year,No,33322.0,53.0,92,0
16519,Male,54,1,28.0,0,1-2 Year,Yes,33582.0,124.0,209,0
16520,Male,41,1,28.0,0,1-2 Year,Yes,28716.0,23.0,191,0
16521,Male,42,1,28.0,0,1-2 Year,Yes,33047.0,154.0,257,0
16522,Female,21,1,43.0,0,< 1 Year,Yes,28646.0,160.0,282,0
16523,Female,33,1,28.0,0,1-2 Year,Yes,26430.0,124.0,157,1
16524,Male,25,1,28.0,1,< 1 Year,No,26099.0,152.0,249,0
16525,Male,54,1,41.0,0,1-2 Year,Yes,42650.0,26.0,208,0
16526,Female,28,1,30.0,1,< 1 Year,No,21581.0,152.0,213,0
16527,Male,22,1,36.0,0,< 1 Year,Yes,46200.0,152.0,117,0
16528,Male,22,1,35.0,1,< 1 Year,No,24851.0,152.0,84,0
16529,Male,47,1,28.0,0,1-2 Year,Yes,35059.0,26.0,210,0
16530,Female,58,1,11.0,0,1-2 Year,Yes,21100.0,26.0,189,1
16531,Female,30,1,50.0,1,< 1 Year,No,32419.0,152.0,138,0
16532,Female,21,1,22.0,1,< 1 Year,No,51119.0,160.0,72,0
16533,Male,46,1,28.0,1,1-2 Year,No,2630.0,26.0,223,0
16534,Male,58,1,28.0,0,1-2 Year,Yes,53001.0,26.0,243,0
16535,Female,28,1,35.0,1,< 1 Year,No,23896.0,152.0,115,0
16536,Male,40,1,8.0,1,1-2 Year,No,29402.0,124.0,95,0
16537,Female,44,1,48.0,0,1-2 Year,No,2630.0,26.0,225,0
16538,Female,53,1,28.0,0,1-2 Year,Yes,44583.0,26.0,147,1
16539,Male,29,1,15.0,1,< 1 Year,No,28066.0,152.0,51,0
16540,Male,42,1,28.0,0,1-2 Year,Yes,48790.0,124.0,54,1
16541,Female,31,1,15.0,0,1-2 Year,Yes,33527.0,124.0,273,0
16542,Female,41,1,15.0,1,1-2 Year,No,2630.0,160.0,38,0
16543,Female,22,1,30.0,0,< 1 Year,Yes,35540.0,152.0,100,0
16544,Female,73,1,28.0,0,1-2 Year,Yes,36981.0,125.0,247,1
16545,Male,28,1,8.0,0,1-2 Year,Yes,2630.0,157.0,103,0
16546,Female,22,1,36.0,1,< 1 Year,No,34242.0,152.0,70,0
16547,Male,34,1,14.0,0,1-2 Year,Yes,45364.0,154.0,170,0
16548,Female,48,1,28.0,0,1-2 Year,Yes,49871.0,124.0,155,0
16549,Male,22,1,36.0,0,< 1 Year,Yes,42074.0,152.0,165,0
16550,Female,30,1,36.0,0,< 1 Year,Yes,38863.0,160.0,197,0
16551,Male,43,1,1.0,1,1-2 Year,No,2630.0,124.0,201,0
16552,Female,25,1,41.0,1,< 1 Year,No,18901.0,152.0,36,0
16553,Female,24,1,29.0,1,< 1 Year,No,45266.0,152.0,62,0
16554,Male,26,1,32.0,1,< 1 Year,No,27972.0,152.0,120,0
16555,Male,26,1,50.0,1,< 1 Year,No,30601.0,152.0,121,0
16556,Female,44,1,41.0,0,1-2 Year,Yes,39004.0,122.0,295,0
16557,Female,23,1,16.0,1,< 1 Year,No,23147.0,152.0,266,0
16558,Male,24,1,15.0,0,< 1 Year,Yes,42162.0,152.0,279,0
16559,Male,47,1,28.0,0,1-2 Year,Yes,22797.0,26.0,111,0
16560,Male,58,1,28.0,0,> 2 Years,Yes,40202.0,55.0,292,0
16561,Female,45,1,8.0,0,1-2 Year,Yes,2630.0,26.0,294,0
16562,Female,23,1,41.0,1,< 1 Year,No,32913.0,152.0,37,0
16563,Male,53,1,8.0,0,> 2 Years,Yes,31355.0,124.0,65,0
16564,Male,58,1,38.0,0,< 1 Year,Yes,2630.0,26.0,213,1
16565,Male,21,1,8.0,0,< 1 Year,Yes,35338.0,152.0,75,0
16566,Female,25,1,35.0,1,< 1 Year,No,19456.0,152.0,34,0
16567,Male,29,1,30.0,1,< 1 Year,No,2630.0,152.0,185,0
16568,Male,24,1,36.0,1,< 1 Year,No,27598.0,152.0,250,0
16569,Female,23,1,10.0,0,< 1 Year,Yes,37438.0,152.0,196,1
16570,Male,47,1,28.0,0,1-2 Year,Yes,55555.0,26.0,34,0
16571,Male,70,1,39.0,0,1-2 Year,Yes,44820.0,26.0,211,0
16572,Female,61,1,47.0,1,1-2 Year,No,40889.0,16.0,151,0
16573,Male,35,1,48.0,0,1-2 Year,Yes,2630.0,157.0,50,0
16574,Female,37,1,8.0,0,1-2 Year,Yes,28838.0,26.0,198,0
16575,Female,25,1,32.0,0,< 1 Year,No,33544.0,152.0,134,0
16576,Male,41,1,28.0,0,1-2 Year,Yes,47575.0,124.0,246,0
16577,Female,24,1,15.0,0,< 1 Year,Yes,21110.0,152.0,75,0
16578,Female,21,1,8.0,0,< 1 Year,Yes,30118.0,160.0,76,0
16579,Female,23,1,37.0,0,< 1 Year,Yes,45146.0,152.0,108,1
16580,Male,23,1,35.0,1,< 1 Year,No,22823.0,152.0,37,0
16581,Male,57,1,41.0,1,1-2 Year,No,42791.0,26.0,284,0
16582,Female,26,1,20.0,0,< 1 Year,Yes,2630.0,156.0,17,0
16583,Female,44,1,28.0,0,1-2 Year,Yes,51788.0,26.0,145,0
16584,Male,62,1,28.0,0,> 2 Years,Yes,50447.0,26.0,102,0
16585,Female,20,1,25.0,1,< 1 Year,No,2630.0,160.0,290,0
16586,Male,51,1,28.0,0,1-2 Year,No,32437.0,26.0,104,0
16587,Female,24,1,24.0,1,< 1 Year,No,24392.0,152.0,249,0
16588,Female,38,1,28.0,0,1-2 Year,Yes,2630.0,158.0,109,0
16589,Male,63,1,28.0,1,1-2 Year,No,57219.0,26.0,41,0
16590,Male,25,1,15.0,1,< 1 Year,No,42034.0,152.0,291,0
16591,Male,30,1,8.0,1,< 1 Year,No,46109.0,152.0,180,0
16592,Male,38,1,28.0,1,1-2 Year,No,20753.0,124.0,245,0
16593,Female,24,1,41.0,1,< 1 Year,No,45845.0,152.0,290,0
16594,Female,40,1,46.0,1,1-2 Year,No,30220.0,26.0,147,0
16595,Male,43,1,8.0,0,1-2 Year,Yes,35038.0,26.0,296,0
16596,Female,25,1,8.0,1,< 1 Year,No,33742.0,160.0,60,0
16597,Female,32,1,33.0,1,< 1 Year,No,30866.0,152.0,136,0
16598,Female,42,1,30.0,1,1-2 Year,No,29469.0,26.0,61,0
16599,Male,56,1,8.0,1,1-2 Year,No,47479.0,26.0,189,0
16600,Female,50,1,28.0,0,> 2 Years,Yes,25206.0,26.0,100,0
16601,Female,22,1,11.0,1,< 1 Year,No,27780.0,152.0,80,0
16602,Female,21,1,33.0,0,< 1 Year,No,35936.0,152.0,127,0
16603,Female,29,1,6.0,1,< 1 Year,No,20831.0,152.0,274,0
16604,Male,62,1,25.0,1,1-2 Year,No,31715.0,30.0,223,0
16605,Female,40,1,48.0,0,1-2 Year,No,2630.0,26.0,185,0
16606,Male,36,1,41.0,0,1-2 Year,Yes,18266.0,163.0,90,0
16607,Female,41,1,28.0,0,1-2 Year,Yes,30820.0,26.0,180,0
16608,Female,26,1,22.0,0,< 1 Year,Yes,43930.0,152.0,121,0
16609,Male,38,1,28.0,0,1-2 Year,Yes,31408.0,124.0,162,1
16610,Female,43,1,24.0,0,1-2 Year,Yes,27905.0,124.0,73,1
16611,Female,41,1,28.0,0,1-2 Year,No,29724.0,26.0,110,0
16612,Female,38,1,33.0,0,1-2 Year,Yes,30994.0,11.0,46,0
16613,Female,54,1,1.0,1,1-2 Year,No,2630.0,26.0,68,0
16614,Female,35,1,28.0,0,1-2 Year,Yes,27228.0,26.0,268,1
16615,Female,63,1,28.0,0,1-2 Year,Yes,58799.0,125.0,104,0
16616,Male,23,1,28.0,0,< 1 Year,Yes,43378.0,26.0,245,0
16617,Male,29,1,13.0,1,< 1 Year,No,29754.0,152.0,247,0
16618,Male,40,1,21.0,0,1-2 Year,Yes,25324.0,152.0,100,0
16619,Male,25,1,30.0,1,< 1 Year,No,27223.0,152.0,20,0
16620,Female,59,1,3.0,0,1-2 Year,Yes,2630.0,26.0,133,0
16621,Female,39,1,28.0,1,1-2 Year,No,44219.0,26.0,98,0
16622,Male,52,1,28.0,0,1-2 Year,Yes,51466.0,26.0,189,0
16623,Male,75,1,28.0,1,1-2 Year,No,47437.0,26.0,296,0
16624,Male,23,1,28.0,1,< 1 Year,No,61265.0,152.0,186,0
16625,Female,52,1,10.0,0,1-2 Year,Yes,31620.0,26.0,198,0
16626,Male,70,1,28.0,0,1-2 Year,Yes,27858.0,26.0,29,0
16627,Male,55,1,8.0,1,1-2 Year,No,44432.0,124.0,150,0
16628,Male,42,1,28.0,1,1-2 Year,No,34972.0,124.0,274,0
16629,Male,71,1,28.0,0,> 2 Years,Yes,33550.0,122.0,28,1
16630,Female,28,1,29.0,1,< 1 Year,No,36792.0,152.0,115,0
16631,Female,24,1,26.0,0,< 1 Year,Yes,28667.0,160.0,162,0
16632,Male,24,1,8.0,0,< 1 Year,Yes,40211.0,152.0,63,1
16633,Female,27,1,8.0,1,< 1 Year,No,40651.0,152.0,260,0
16634,Male,27,1,28.0,1,< 1 Year,No,85828.0,152.0,209,0
16635,Female,41,1,28.0,0,1-2 Year,Yes,33499.0,124.0,87,0
16636,Male,58,1,35.0,0,1-2 Year,Yes,63580.0,10.0,157,0
16637,Male,42,1,28.0,0,1-2 Year,Yes,48995.0,124.0,155,0
16638,Female,70,1,33.0,0,1-2 Year,Yes,46731.0,124.0,155,1
16639,Male,27,1,36.0,1,< 1 Year,No,58227.0,152.0,74,0
16640,Male,43,1,28.0,0,1-2 Year,Yes,2630.0,4.0,20,0
16641,Male,27,1,8.0,1,< 1 Year,No,47776.0,152.0,165,0
16642,Female,30,1,45.0,1,< 1 Year,No,19268.0,152.0,264,0
16643,Female,32,1,39.0,0,< 1 Year,No,2630.0,1.0,160,0
16644,Female,46,1,8.0,0,1-2 Year,Yes,32451.0,7.0,72,0
16645,Female,51,1,28.0,0,1-2 Year,Yes,2630.0,13.0,34,0
16646,Male,38,1,46.0,0,1-2 Year,Yes,2630.0,163.0,146,0
16647,Male,47,1,21.0,0,1-2 Year,Yes,22855.0,26.0,184,0
16648,Female,42,1,28.0,0,1-2 Year,Yes,43639.0,26.0,29,1
16649,Female,21,1,47.0,1,< 1 Year,No,28329.0,152.0,153,0
16650,Male,24,1,27.0,1,< 1 Year,No,2630.0,152.0,66,0
16651,Female,23,1,33.0,1,< 1 Year,No,47901.0,152.0,210,0
16652,Female,38,1,50.0,1,1-2 Year,No,2630.0,160.0,247,0
16653,Female,23,1,11.0,1,< 1 Year,No,24065.0,152.0,205,0
16654,Male,30,1,21.0,1,< 1 Year,No,32024.0,152.0,151,0
16655,Female,26,1,47.0,1,< 1 Year,No,61187.0,152.0,292,0
16656,Female,24,1,28.0,0,< 1 Year,Yes,62413.0,122.0,13,0
16657,Female,60,1,10.0,1,1-2 Year,No,22032.0,154.0,268,0
16658,Female,42,1,14.0,0,1-2 Year,Yes,26763.0,124.0,174,1
16659,Male,34,1,21.0,0,1-2 Year,Yes,32928.0,152.0,182,0
16660,Male,24,1,2.0,1,< 1 Year,No,32811.0,152.0,93,0
16661,Female,71,1,31.0,1,1-2 Year,Yes,2630.0,26.0,178,0
16662,Female,24,1,28.0,1,< 1 Year,No,28527.0,152.0,142,0
16663,Male,26,1,30.0,1,< 1 Year,No,25472.0,152.0,199,0
16664,Male,24,1,28.0,1,< 1 Year,No,33994.0,152.0,162,0
16665,Female,25,1,8.0,1,< 1 Year,No,2630.0,26.0,152,0
16666,Male,29,1,12.0,0,< 1 Year,Yes,45246.0,124.0,293,1
16667,Female,60,1,28.0,1,1-2 Year,No,2630.0,124.0,32,0
16668,Male,48,1,37.0,1,1-2 Year,Yes,28973.0,124.0,85,0
16669,Male,64,1,9.0,1,1-2 Year,Yes,26360.0,124.0,255,0
16670,Male,59,1,14.0,0,1-2 Year,Yes,27392.0,26.0,252,0
16671,Male,23,1,23.0,1,< 1 Year,No,31471.0,152.0,193,0
16672,Female,48,1,28.0,0,1-2 Year,Yes,42789.0,26.0,128,0
16673,Female,25,1,28.0,0,1-2 Year,Yes,23151.0,156.0,28,0
16674,Male,71,1,29.0,1,1-2 Year,No,2630.0,124.0,135,0
16675,Male,44,1,9.0,0,1-2 Year,Yes,31923.0,155.0,134,1
16676,Male,44,1,3.0,0,1-2 Year,Yes,2630.0,26.0,99,1
16677,Male,47,1,39.0,1,1-2 Year,No,38495.0,124.0,56,0
16678,Female,47,1,28.0,0,1-2 Year,Yes,42324.0,26.0,118,0
16679,Male,25,1,4.0,1,< 1 Year,No,27133.0,152.0,116,0
16680,Female,66,1,48.0,1,1-2 Year,No,2630.0,15.0,273,0
16681,Male,69,1,28.0,0,1-2 Year,Yes,42579.0,26.0,27,0
16682,Male,28,1,37.0,0,< 1 Year,Yes,2630.0,152.0,247,0
16683,Male,63,1,45.0,0,1-2 Year,Yes,31350.0,26.0,19,0
16684,Male,56,1,36.0,0,1-2 Year,Yes,35551.0,26.0,14,0
16685,Male,24,1,8.0,1,< 1 Year,No,27761.0,152.0,96,0
16686,Male,30,1,15.0,1,< 1 Year,No,25395.0,152.0,143,0
16687,Female,46,1,28.0,0,1-2 Year,Yes,34707.0,124.0,263,0
16688,Female,24,1,44.0,1,< 1 Year,No,2630.0,152.0,168,0
16689,Female,22,1,46.0,1,< 1 Year,No,24239.0,152.0,125,0
16690,Male,24,1,26.0,0,< 1 Year,Yes,40862.0,152.0,107,0
16691,Male,54,1,41.0,0,1-2 Year,Yes,28576.0,26.0,81,0
16692,Female,25,1,39.0,1,< 1 Year,No,2630.0,152.0,46,0
16693,Female,32,1,8.0,0,1-2 Year,Yes,2630.0,157.0,250,0
16694,Female,22,1,2.0,1,< 1 Year,No,27263.0,152.0,37,0
16695,Male,29,1,7.0,0,< 1 Year,Yes,2630.0,152.0,77,0
16696,Male,20,1,35.0,1,< 1 Year,No,28962.0,160.0,83,0
16697,Male,49,1,4.0,0,1-2 Year,Yes,29363.0,124.0,167,1
16698,Male,61,1,28.0,0,> 2 Years,Yes,2630.0,156.0,172,0
16699,Female,76,1,26.0,1,1-2 Year,Yes,2630.0,22.0,257,0
16700,Male,25,1,14.0,1,< 1 Year,No,26823.0,152.0,294,0
16701,Female,38,1,48.0,1,1-2 Year,No,2630.0,15.0,21,0
16702,Female,22,1,15.0,0,< 1 Year,Yes,29697.0,152.0,238,0
16703,Male,23,1,30.0,1,< 1 Year,No,28051.0,152.0,77,0
16704,Female,29,1,28.0,0,< 1 Year,Yes,50611.0,26.0,27,0
16705,Female,48,1,29.0,0,> 2 Years,Yes,2630.0,156.0,220,1
16706,Male,24,1,50.0,0,< 1 Year,Yes,28233.0,152.0,151,0
16707,Male,53,1,28.0,1,1-2 Year,No,47533.0,124.0,271,0
16708,Male,21,1,15.0,0,< 1 Year,Yes,40995.0,152.0,142,0
16709,Male,28,1,30.0,1,< 1 Year,No,28315.0,152.0,222,0
16710,Male,66,1,43.0,0,1-2 Year,Yes,41322.0,26.0,28,0
16711,Male,28,1,30.0,1,< 1 Year,No,39171.0,152.0,93,0
16712,Male,28,1,41.0,0,< 1 Year,Yes,34045.0,152.0,192,1
16713,Male,40,1,26.0,0,1-2 Year,Yes,30309.0,124.0,29,0
16714,Male,75,1,11.0,0,1-2 Year,No,28812.0,26.0,192,0
16715,Male,34,1,28.0,0,1-2 Year,Yes,38484.0,26.0,204,1
16716,Male,26,1,35.0,1,< 1 Year,No,27697.0,152.0,82,0
16717,Male,50,1,28.0,0,1-2 Year,Yes,41570.0,124.0,270,0
16718,Male,23,1,25.0,0,< 1 Year,No,25076.0,152.0,233,0
16719,Female,50,1,26.0,0,1-2 Year,Yes,39342.0,26.0,82,0
16720,Male,37,1,28.0,0,1-2 Year,Yes,45887.0,122.0,217,0
16721,Male,53,1,15.0,1,1-2 Year,No,2630.0,26.0,105,0
16722,Female,27,1,25.0,1,< 1 Year,No,2630.0,152.0,165,0
16723,Female,25,1,11.0,1,< 1 Year,No,49201.0,152.0,172,0
16724,Male,24,1,46.0,1,< 1 Year,No,26956.0,152.0,83,0
16725,Male,23,1,28.0,0,< 1 Year,Yes,35808.0,124.0,214,1
16726,Female,62,1,33.0,1,1-2 Year,No,2630.0,152.0,256,0
16727,Male,52,1,8.0,1,1-2 Year,No,40804.0,7.0,126,0
16728,Male,24,1,36.0,1,< 1 Year,No,24592.0,152.0,185,0
16729,Female,45,1,29.0,0,1-2 Year,Yes,2630.0,26.0,133,0
16730,Female,23,1,8.0,1,< 1 Year,No,35705.0,152.0,198,0
16731,Female,63,1,28.0,0,> 2 Years,Yes,51547.0,13.0,73,1
16732,Male,26,1,6.0,1,< 1 Year,No,32475.0,152.0,208,0
16733,Male,57,1,33.0,1,1-2 Year,No,33772.0,124.0,51,0
16734,Female,25,1,10.0,1,< 1 Year,No,36511.0,160.0,95,0
16735,Male,62,1,0.0,0,1-2 Year,Yes,2630.0,26.0,154,0
16736,Female,44,1,28.0,0,1-2 Year,Yes,35074.0,26.0,223,0
16737,Male,30,1,28.0,1,< 1 Year,No,28919.0,124.0,90,0
16738,Female,34,1,12.0,1,1-2 Year,No,31147.0,152.0,54,0
16739,Male,50,1,33.0,0,1-2 Year,Yes,18967.0,26.0,26,0
16740,Male,45,1,28.0,0,> 2 Years,Yes,25231.0,124.0,184,1
16741,Female,50,1,28.0,0,1-2 Year,Yes,27990.0,26.0,135,1
16742,Male,56,1,28.0,0,1-2 Year,No,337573.0,26.0,239,0
16743,Male,49,1,9.0,0,1-2 Year,Yes,31660.0,155.0,224,0
16744,Male,64,1,29.0,0,1-2 Year,Yes,42609.0,26.0,75,0
16745,Female,49,1,28.0,0,1-2 Year,Yes,2630.0,124.0,94,1
16746,Female,23,1,41.0,1,< 1 Year,No,24730.0,160.0,92,0
16747,Male,21,1,28.0,1,< 1 Year,No,44943.0,160.0,156,0
16748,Female,22,1,8.0,0,< 1 Year,Yes,46961.0,152.0,88,0
16749,Male,54,1,4.0,1,1-2 Year,No,32462.0,26.0,242,0
16750,Male,27,1,41.0,1,< 1 Year,No,44518.0,152.0,269,0
16751,Male,55,1,46.0,1,1-2 Year,Yes,32289.0,26.0,229,0
16752,Female,52,1,28.0,1,1-2 Year,No,23042.0,124.0,176,0
16753,Male,74,1,28.0,1,1-2 Year,No,39304.0,124.0,138,0
16754,Male,48,1,3.0,0,1-2 Year,Yes,2630.0,157.0,88,0
16755,Female,24,1,14.0,1,< 1 Year,No,29714.0,152.0,173,0
16756,Male,35,1,30.0,0,1-2 Year,Yes,2630.0,157.0,206,0
16757,Female,25,1,28.0,1,< 1 Year,No,25826.0,152.0,151,0
16758,Female,32,1,3.0,0,< 1 Year,Yes,29972.0,124.0,227,0
16759,Female,34,1,28.0,1,1-2 Year,No,39061.0,152.0,163,0
16760,Female,25,1,8.0,0,< 1 Year,No,2630.0,152.0,105,0
16761,Female,26,1,41.0,1,< 1 Year,No,29198.0,152.0,110,0
16762,Male,43,1,8.0,0,> 2 Years,Yes,49482.0,26.0,53,0
16763,Male,48,1,15.0,0,1-2 Year,No,2630.0,124.0,16,0
16764,Male,42,1,39.0,0,1-2 Year,Yes,27929.0,26.0,129,1
16765,Male,53,1,8.0,0,1-2 Year,Yes,32688.0,26.0,74,0
16766,Male,21,1,33.0,1,< 1 Year,No,29018.0,152.0,153,0
16767,Male,36,1,28.0,0,1-2 Year,Yes,38759.0,122.0,71,0
16768,Female,24,1,32.0,1,< 1 Year,No,29938.0,152.0,253,0
16769,Female,31,1,41.0,0,1-2 Year,Yes,24083.0,26.0,94,1
16770,Male,54,1,28.0,0,1-2 Year,Yes,43701.0,26.0,188,1
16771,Male,43,1,29.0,1,1-2 Year,No,22843.0,124.0,162,0
16772,Male,21,1,25.0,1,< 1 Year,No,21962.0,152.0,13,0
16773,Male,20,1,8.0,1,< 1 Year,No,44502.0,160.0,208,0
16774,Male,73,1,3.0,0,1-2 Year,Yes,2630.0,156.0,66,0
16775,Male,24,1,15.0,1,< 1 Year,No,32533.0,152.0,161,0
16776,Male,41,1,8.0,0,1-2 Year,Yes,42518.0,124.0,240,0
16777,Male,27,1,28.0,1,< 1 Year,No,48243.0,152.0,133,0
16778,Male,69,1,18.0,1,1-2 Year,No,29815.0,124.0,284,0
16779,Female,39,1,28.0,0,1-2 Year,No,39951.0,57.0,38,0
16780,Female,70,1,28.0,0,1-2 Year,Yes,38762.0,125.0,20,0
16781,Female,21,1,43.0,1,< 1 Year,No,49513.0,160.0,54,0
16782,Female,33,1,30.0,0,> 2 Years,Yes,29422.0,26.0,116,1
16783,Female,72,1,28.0,0,> 2 Years,Yes,25189.0,26.0,143,1
16784,Female,48,1,28.0,0,1-2 Year,No,31978.0,122.0,117,0
16785,Male,34,1,11.0,1,1-2 Year,No,45002.0,124.0,270,0
16786,Male,29,1,12.0,0,< 1 Year,Yes,2630.0,26.0,110,1
16787,Male,25,1,36.0,1,< 1 Year,No,35802.0,152.0,232,0
16788,Male,38,1,28.0,0,1-2 Year,Yes,36352.0,124.0,39,0
16789,Male,53,1,29.0,1,1-2 Year,No,52627.0,26.0,221,0
